tipo_alojamiento,comunidad,residencia,tipo_metrica,periodo,total
Apartamentos,Ceuta,Total,Viajero,2022-12-01,
Apartamentos,Ceuta,Total,Viajero,2022-11-01,
Apartamentos,Ceuta,Total,Viajero,2022-10-01,
Apartamentos,Ceuta,Total,Viajero,2022-09-01,
Apartamentos,Ceuta,Total,Viajero,2022-08-01,
Apartamentos,Ceuta,Total,Viajero,2022-07-01,
Apartamentos,Ceuta,Total,Viajero,2022-06-01,
Apartamentos,Ceuta,Total,Viajero,2022-05-01,
Apartamentos,Ceuta,Total,Viajero,2022-04-01,
Apartamentos,Ceuta,Total,Viajero,2022-03-01,
Apartamentos,Ceuta,Total,Viajero,2022-02-01,
Apartamentos,Ceuta,Total,Viajero,2022-01-01,
Apartamentos,Ceuta,Total,Viajero,2021-12-01,
Apartamentos,Ceuta,Total,Viajero,2021-11-01,
Apartamentos,Ceuta,Total,Viajero,2021-10-01,
Apartamentos,Ceuta,Total,Viajero,2021-09-01,
Apartamentos,Ceuta,Total,Viajero,2021-08-01,
Apartamentos,Ceuta,Total,Viajero,2021-07-01,
Apartamentos,Ceuta,Total,Viajero,2021-06-01,
Apartamentos,Ceuta,Total,Viajero,2021-05-01,
Apartamentos,Ceuta,Total,Viajero,2021-04-01,
Apartamentos,Ceuta,Total,Viajero,2021-03-01,
Apartamentos,Ceuta,Total,Viajero,2021-02-01,
Apartamentos,Ceuta,Total,Viajero,2021-01-01,
Apartamentos,Ceuta,Total,Viajero,2020-12-01,
Apartamentos,Ceuta,Total,Viajero,2020-11-01,
Apartamentos,Ceuta,Total,Viajero,2020-10-01,
Apartamentos,Ceuta,Total,Viajero,2020-09-01,
Apartamentos,Ceuta,Total,Viajero,2020-08-01,
Apartamentos,Ceuta,Total,Viajero,2020-07-01,
Apartamentos,Ceuta,Total,Viajero,2020-06-01,
Apartamentos,Ceuta,Total,Viajero,2020-05-01,
Apartamentos,Ceuta,Total,Viajero,2020-04-01,
Apartamentos,Ceuta,Total,Viajero,2020-03-01,
Apartamentos,Melilla,Total,Viajero,2026-01-01,
Apartamentos,Melilla,Total,Viajero,2025-12-01,
Apartamentos,Melilla,Total,Viajero,2025-11-01,
Apartamentos,Melilla,Total,Viajero,2025-10-01,
Apartamentos,Melilla,Total,Viajero,2025-09-01,
Apartamentos,Melilla,Total,Viajero,2025-08-01,
Apartamentos,Melilla,Total,Viajero,2025-07-01,
Apartamentos,Melilla,Total,Viajero,2025-06-01,
Apartamentos,Melilla,Total,Viajero,2025-05-01,
Apartamentos,Melilla,Total,Viajero,2025-04-01,
Apartamentos,Melilla,Total,Viajero,2025-03-01,
Apartamentos,Melilla,Total,Viajero,2025-02-01,
Apartamentos,Melilla,Total,Viajero,2025-01-01,
Apartamentos,Melilla,Total,Viajero,2024-12-01,
Apartamentos,Melilla,Total,Viajero,2024-11-01,
Apartamentos,Melilla,Total,Viajero,2024-10-01,
Apartamentos,Melilla,Total,Viajero,2024-09-01,
Apartamentos,Melilla,Total,Viajero,2024-08-01,
Apartamentos,Melilla,Total,Viajero,2024-07-01,
Apartamentos,Melilla,Total,Viajero,2024-06-01,
Apartamentos,Melilla,Total,Viajero,2024-05-01,
Apartamentos,Melilla,Total,Viajero,2024-04-01,
Apartamentos,Melilla,Total,Viajero,2024-03-01,
Apartamentos,Melilla,Total,Viajero,2024-02-01,
Apartamentos,Melilla,Total,Viajero,2024-01-01,
Apartamentos,Melilla,Total,Viajero,2023-12-01,
Apartamentos,Melilla,Total,Viajero,2023-11-01,
Apartamentos,Melilla,Total,Viajero,2023-10-01,
Apartamentos,Melilla,Total,Viajero,2023-09-01,
Apartamentos,Melilla,Total,Viajero,2023-08-01,
Apartamentos,Melilla,Total,Viajero,2023-07-01,
Apartamentos,Melilla,Total,Viajero,2023-06-01,
Apartamentos,Melilla,Total,Viajero,2023-05-01,
Apartamentos,Melilla,Total,Viajero,2023-04-01,
Apartamentos,Melilla,Total,Viajero,2023-03-01,
Apartamentos,Melilla,Total,Viajero,2023-02-01,
Apartamentos,Melilla,Total,Viajero,2023-01-01,
Apartamentos,Melilla,Total,Viajero,2022-12-01,
Apartamentos,Melilla,Total,Viajero,2022-11-01,
Apartamentos,Melilla,Total,Viajero,2022-10-01,
Apartamentos,Melilla,Total,Viajero,2022-09-01,
Apartamentos,Melilla,Total,Viajero,2022-08-01,
Apartamentos,Melilla,Total,Viajero,2022-07-01,
Apartamentos,Melilla,Total,Viajero,2022-06-01,
Apartamentos,Melilla,Total,Viajero,2022-05-01,
Apartamentos,Melilla,Total,Viajero,2022-04-01,
Apartamentos,Melilla,Total,Viajero,2022-03-01,
Apartamentos,Melilla,Total,Viajero,2022-02-01,
Apartamentos,Melilla,Total,Viajero,2022-01-01,
Apartamentos,Melilla,Total,Viajero,2021-12-01,
Apartamentos,Melilla,Total,Viajero,2021-11-01,
Apartamentos,Melilla,Total,Viajero,2021-10-01,
Apartamentos,Melilla,Total,Viajero,2021-09-01,
Apartamentos,Melilla,Total,Viajero,2021-08-01,
Apartamentos,Melilla,Total,Viajero,2021-07-01,
Apartamentos,Melilla,Total,Viajero,2021-06-01,
Apartamentos,Melilla,Total,Viajero,2021-05-01,
Apartamentos,Melilla,Total,Viajero,2021-04-01,
Apartamentos,Melilla,Total,Viajero,2021-03-01,
Apartamentos,Melilla,Total,Viajero,2021-02-01,
Apartamentos,Melilla,Total,Viajero,2021-01-01,
Apartamentos,Melilla,Total,Viajero,2020-12-01,
Apartamentos,Melilla,Total,Viajero,2020-11-01,
Apartamentos,Melilla,Total,Viajero,2020-10-01,
Apartamentos,Melilla,Total,Viajero,2020-09-01,
Apartamentos,Melilla,Total,Viajero,2020-08-01,
Apartamentos,Melilla,Total,Viajero,2020-07-01,
Apartamentos,Melilla,Total,Viajero,2020-06-01,
Apartamentos,Melilla,Total,Viajero,2020-05-01,
Apartamentos,Melilla,Total,Viajero,2020-04-01,
Apartamentos,Melilla,Total,Viajero,2020-03-01,
Rural,Total Nacional,Total,Viajero,2026-01-01,188740.0
Rural,Total Nacional,Total,Viajero,2025-12-01,328223.0
Rural,Total Nacional,Total,Viajero,2025-11-01,297001.0
Rural,Total Nacional,Total,Viajero,2025-10-01,420941.0
Rural,Total Nacional,Total,Viajero,2025-09-01,470408.0
Rural,Total Nacional,Total,Viajero,2025-08-01,663070.0
Rural,Total Nacional,Total,Viajero,2025-07-01,589861.0
Rural,Total Nacional,Total,Viajero,2025-06-01,472296.0
Rural,Total Nacional,Total,Viajero,2025-05-01,452058.0
Rural,Total Nacional,Total,Viajero,2025-04-01,419981.0
Rural,Total Nacional,Total,Viajero,2025-03-01,281702.0
Rural,Total Nacional,Total,Viajero,2025-02-01,221247.0
Rural,Total Nacional,Total,Viajero,2025-01-01,165499.0
Rural,Total Nacional,Total,Viajero,2024-12-01,323435.0
Rural,Total Nacional,Total,Viajero,2024-11-01,316544.0
Rural,Total Nacional,Total,Viajero,2024-10-01,421806.0
Rural,Total Nacional,Total,Viajero,2024-09-01,485202.0
Rural,Total Nacional,Total,Viajero,2024-08-01,697028.0
Rural,Total Nacional,Total,Viajero,2024-07-01,562003.0
Rural,Total Nacional,Total,Viajero,2024-06-01,457185.0
Rural,Total Nacional,Total,Viajero,2024-05-01,447467.0
Rural,Total Nacional,Total,Viajero,2024-04-01,355281.0
Rural,Total Nacional,Total,Viajero,2024-03-01,363375.0
Rural,Total Nacional,Total,Viajero,2024-02-01,215721.0
Rural,Total Nacional,Total,Viajero,2024-01-01,163395.0
Rural,Total Nacional,Total,Viajero,2023-12-01,347975.0
Rural,Total Nacional,Total,Viajero,2023-11-01,261722.0
Rural,Total Nacional,Total,Viajero,2023-10-01,400646.0
Rural,Total Nacional,Total,Viajero,2023-09-01,481548.0
Rural,Total Nacional,Total,Viajero,2023-08-01,665755.0
Rural,Total Nacional,Total,Viajero,2023-07-01,572210.0
Rural,Total Nacional,Total,Viajero,2023-06-01,437016.0
Rural,Total Nacional,Total,Viajero,2023-05-01,368573.0
Rural,Total Nacional,Total,Viajero,2023-04-01,460666.0
Rural,Total Nacional,Total,Viajero,2023-03-01,268598.0
Rural,Total Nacional,Total,Viajero,2023-02-01,217686.0
Rural,Total Nacional,Total,Viajero,2023-01-01,165458.0
Rural,Total Nacional,Total,Viajero,2022-12-01,314339.0
Rural,Total Nacional,Total,Viajero,2022-11-01,250980.0
Rural,Total Nacional,Total,Viajero,2022-10-01,400062.0
Rural,Total Nacional,Total,Viajero,2022-09-01,439050.0
Rural,Total Nacional,Total,Viajero,2022-08-01,646185.0
Rural,Total Nacional,Total,Viajero,2022-07-01,569042.0
Rural,Total Nacional,Total,Viajero,2022-06-01,412181.0
Rural,Total Nacional,Total,Viajero,2022-05-01,365553.0
Rural,Total Nacional,Total,Viajero,2022-04-01,412860.0
Rural,Total Nacional,Total,Viajero,2022-03-01,227429.0
Rural,Total Nacional,Total,Viajero,2022-02-01,212691.0
Rural,Total Nacional,Total,Viajero,2022-01-01,145193.0
Rural,Total Nacional,Total,Viajero,2021-12-01,288182.0
Rural,Total Nacional,Total,Viajero,2021-11-01,248744.0
Rural,Total Nacional,Total,Viajero,2021-10-01,439833.0
Rural,Total Nacional,Total,Viajero,2021-09-01,425742.0
Rural,Total Nacional,Total,Viajero,2021-08-01,640477.0
Rural,Total Nacional,Total,Viajero,2021-07-01,525007.0
Rural,Total Nacional,Total,Viajero,2021-06-01,318030.0
Rural,Total Nacional,Total,Viajero,2021-05-01,199371.0
Rural,Total Nacional,Total,Viajero,2021-04-01,127464.0
Rural,Total Nacional,Total,Viajero,2021-03-01,99362.0
Rural,Total Nacional,Total,Viajero,2021-02-01,34355.0
Rural,Total Nacional,Total,Viajero,2021-01-01,33313.0
Rural,Total Nacional,Total,Viajero,2020-12-01,85687.0
Rural,Total Nacional,Total,Viajero,2020-11-01,41937.0
Rural,Total Nacional,Total,Viajero,2020-10-01,162686.0
Rural,Total Nacional,Total,Viajero,2020-09-01,259925.0
Rural,Total Nacional,Total,Viajero,2020-08-01,535842.0
Rural,Total Nacional,Total,Viajero,2020-07-01,428995.0
Rural,Total Nacional,Total,Viajero,2020-06-01,116497.0
Rural,Total Nacional,Total,Viajero,2020-05-01,8005.0
Rural,Total Nacional,Total,Viajero,2020-04-01,
Rural,Total Nacional,Total,Viajero,2020-03-01,56332.0
Rural,Andalucía,Total,Viajero,2026-01-01,19398.0
Rural,Andalucía,Total,Viajero,2025-12-01,31790.0
Rural,Andalucía,Total,Viajero,2025-11-01,26620.0
Rural,Andalucía,Total,Viajero,2025-10-01,34061.0
Rural,Andalucía,Total,Viajero,2025-09-01,37643.0
Rural,Andalucía,Total,Viajero,2025-08-01,56044.0
Rural,Andalucía,Total,Viajero,2025-07-01,52486.0
Rural,Andalucía,Total,Viajero,2025-06-01,43665.0
Rural,Andalucía,Total,Viajero,2025-05-01,35271.0
Rural,Andalucía,Total,Viajero,2025-04-01,40582.0
Rural,Andalucía,Total,Viajero,2025-03-01,26904.0
Rural,Andalucía,Total,Viajero,2025-02-01,24922.0
Rural,Andalucía,Total,Viajero,2025-01-01,19971.0
Rural,Andalucía,Total,Viajero,2024-12-01,28924.0
Rural,Andalucía,Total,Viajero,2024-11-01,28971.0
Rural,Andalucía,Total,Viajero,2024-10-01,35290.0
Rural,Andalucía,Total,Viajero,2024-09-01,39170.0
Rural,Andalucía,Total,Viajero,2024-08-01,59505.0
Rural,Andalucía,Total,Viajero,2024-07-01,43419.0
Rural,Andalucía,Total,Viajero,2024-06-01,34805.0
Rural,Andalucía,Total,Viajero,2024-05-01,35002.0
Rural,Andalucía,Total,Viajero,2024-04-01,31982.0
Rural,Andalucía,Total,Viajero,2024-03-01,30546.0
Rural,Andalucía,Total,Viajero,2024-02-01,22027.0
Rural,Andalucía,Total,Viajero,2024-01-01,16044.0
Rural,Andalucía,Total,Viajero,2023-12-01,36213.0
Rural,Andalucía,Total,Viajero,2023-11-01,28266.0
Rural,Andalucía,Total,Viajero,2023-10-01,35089.0
Rural,Andalucía,Total,Viajero,2023-09-01,40884.0
Rural,Andalucía,Total,Viajero,2023-08-01,58424.0
Rural,Andalucía,Total,Viajero,2023-07-01,53171.0
Rural,Andalucía,Total,Viajero,2023-06-01,40495.0
Rural,Andalucía,Total,Viajero,2023-05-01,36318.0
Rural,Andalucía,Total,Viajero,2023-04-01,41386.0
Rural,Andalucía,Total,Viajero,2023-03-01,29395.0
Rural,Andalucía,Total,Viajero,2023-02-01,24576.0
Rural,Andalucía,Total,Viajero,2023-01-01,19771.0
Rural,Andalucía,Total,Viajero,2022-12-01,30528.0
Rural,Andalucía,Total,Viajero,2022-11-01,24285.0
Rural,Andalucía,Total,Viajero,2022-10-01,34801.0
Rural,Andalucía,Total,Viajero,2022-09-01,38216.0
Rural,Andalucía,Total,Viajero,2022-08-01,57281.0
Rural,Andalucía,Total,Viajero,2022-07-01,52010.0
Rural,Andalucía,Total,Viajero,2022-06-01,34402.0
Rural,Andalucía,Total,Viajero,2022-05-01,30951.0
Rural,Andalucía,Total,Viajero,2022-04-01,37771.0
Rural,Andalucía,Total,Viajero,2022-03-01,21331.0
Rural,Andalucía,Total,Viajero,2022-02-01,23814.0
Rural,Andalucía,Total,Viajero,2022-01-01,14510.0
Rural,Andalucía,Total,Viajero,2021-12-01,29410.0
Rural,Andalucía,Total,Viajero,2021-11-01,24505.0
Rural,Andalucía,Total,Viajero,2021-10-01,36498.0
Rural,Andalucía,Total,Viajero,2021-09-01,34456.0
Rural,Andalucía,Total,Viajero,2021-08-01,56538.0
Rural,Andalucía,Total,Viajero,2021-07-01,46103.0
Rural,Andalucía,Total,Viajero,2021-06-01,26814.0
Rural,Andalucía,Total,Viajero,2021-05-01,15915.0
Rural,Andalucía,Total,Viajero,2021-04-01,10013.0
Rural,Andalucía,Total,Viajero,2021-03-01,7807.0
Rural,Andalucía,Total,Viajero,2021-02-01,2381.0
Rural,Andalucía,Total,Viajero,2021-01-01,2971.0
Rural,Andalucía,Total,Viajero,2020-12-01,6134.0
Rural,Andalucía,Total,Viajero,2020-11-01,1663.0
Rural,Andalucía,Total,Viajero,2020-10-01,14781.0
Rural,Andalucía,Total,Viajero,2020-09-01,22431.0
Rural,Andalucía,Total,Viajero,2020-08-01,50098.0
Rural,Andalucía,Total,Viajero,2020-07-01,42050.0
Rural,Andalucía,Total,Viajero,2020-06-01,17418.0
Rural,Andalucía,Total,Viajero,2020-05-01,1360.0
Rural,Andalucía,Total,Viajero,2020-04-01,
Rural,Andalucía,Total,Viajero,2020-03-01,4505.0
Rural,Aragón,Total,Viajero,2026-01-01,11711.0
Rural,Aragón,Total,Viajero,2025-12-01,16867.0
Rural,Aragón,Total,Viajero,2025-11-01,14383.0
Rural,Aragón,Total,Viajero,2025-10-01,18459.0
Rural,Aragón,Total,Viajero,2025-09-01,18046.0
Rural,Aragón,Total,Viajero,2025-08-01,31342.0
Rural,Aragón,Total,Viajero,2025-07-01,23054.0
Rural,Aragón,Total,Viajero,2025-06-01,19435.0
Rural,Aragón,Total,Viajero,2025-05-01,17867.0
Rural,Aragón,Total,Viajero,2025-04-01,19532.0
Rural,Aragón,Total,Viajero,2025-03-01,13567.0
Rural,Aragón,Total,Viajero,2025-02-01,14448.0
Rural,Aragón,Total,Viajero,2025-01-01,8347.0
Rural,Aragón,Total,Viajero,2024-12-01,19001.0
Rural,Aragón,Total,Viajero,2024-11-01,14410.0
Rural,Aragón,Total,Viajero,2024-10-01,20663.0
Rural,Aragón,Total,Viajero,2024-09-01,22429.0
Rural,Aragón,Total,Viajero,2024-08-01,36893.0
Rural,Aragón,Total,Viajero,2024-07-01,25361.0
Rural,Aragón,Total,Viajero,2024-06-01,20049.0
Rural,Aragón,Total,Viajero,2024-05-01,19564.0
Rural,Aragón,Total,Viajero,2024-04-01,17427.0
Rural,Aragón,Total,Viajero,2024-03-01,20050.0
Rural,Aragón,Total,Viajero,2024-02-01,13830.0
Rural,Aragón,Total,Viajero,2024-01-01,9988.0
Rural,Aragón,Total,Viajero,2023-12-01,21523.0
Rural,Aragón,Total,Viajero,2023-11-01,13646.0
Rural,Aragón,Total,Viajero,2023-10-01,18485.0
Rural,Aragón,Total,Viajero,2023-09-01,21249.0
Rural,Aragón,Total,Viajero,2023-08-01,34008.0
Rural,Aragón,Total,Viajero,2023-07-01,27266.0
Rural,Aragón,Total,Viajero,2023-06-01,18261.0
Rural,Aragón,Total,Viajero,2023-05-01,15602.0
Rural,Aragón,Total,Viajero,2023-04-01,24264.0
Rural,Aragón,Total,Viajero,2023-03-01,12622.0
Rural,Aragón,Total,Viajero,2023-02-01,12347.0
Rural,Aragón,Total,Viajero,2023-01-01,10256.0
Rural,Aragón,Total,Viajero,2022-12-01,20232.0
Rural,Aragón,Total,Viajero,2022-11-01,11122.0
Rural,Aragón,Total,Viajero,2022-10-01,19444.0
Rural,Aragón,Total,Viajero,2022-09-01,20636.0
Rural,Aragón,Total,Viajero,2022-08-01,34133.0
Rural,Aragón,Total,Viajero,2022-07-01,24671.0
Rural,Aragón,Total,Viajero,2022-06-01,19819.0
Rural,Aragón,Total,Viajero,2022-05-01,14762.0
Rural,Aragón,Total,Viajero,2022-04-01,23952.0
Rural,Aragón,Total,Viajero,2022-03-01,13577.0
Rural,Aragón,Total,Viajero,2022-02-01,13806.0
Rural,Aragón,Total,Viajero,2022-01-01,10739.0
Rural,Aragón,Total,Viajero,2021-12-01,18967.0
Rural,Aragón,Total,Viajero,2021-11-01,13195.0
Rural,Aragón,Total,Viajero,2021-10-01,24141.0
Rural,Aragón,Total,Viajero,2021-09-01,20186.0
Rural,Aragón,Total,Viajero,2021-08-01,33831.0
Rural,Aragón,Total,Viajero,2021-07-01,24092.0
Rural,Aragón,Total,Viajero,2021-06-01,13882.0
Rural,Aragón,Total,Viajero,2021-05-01,7479.0
Rural,Aragón,Total,Viajero,2021-04-01,6218.0
Rural,Aragón,Total,Viajero,2021-03-01,4353.0
Rural,Aragón,Total,Viajero,2021-02-01,1397.0
Rural,Aragón,Total,Viajero,2021-01-01,764.0
Rural,Aragón,Total,Viajero,2020-12-01,3014.0
Rural,Aragón,Total,Viajero,2020-11-01,1028.0
Rural,Aragón,Total,Viajero,2020-10-01,11167.0
Rural,Aragón,Total,Viajero,2020-09-01,13685.0
Rural,Aragón,Total,Viajero,2020-08-01,24848.0
Rural,Aragón,Total,Viajero,2020-07-01,18783.0
Rural,Aragón,Total,Viajero,2020-06-01,4991.0
Rural,Aragón,Total,Viajero,2020-05-01,781.0
Rural,Aragón,Total,Viajero,2020-04-01,
Rural,Aragón,Total,Viajero,2020-03-01,3123.0
Rural,"Asturias, Principado de",Total,Viajero,2026-01-01,6886.0
Rural,"Asturias, Principado de",Total,Viajero,2025-12-01,14190.0
Rural,"Asturias, Principado de",Total,Viajero,2025-11-01,13729.0
Rural,"Asturias, Principado de",Total,Viajero,2025-10-01,22187.0
Rural,"Asturias, Principado de",Total,Viajero,2025-09-01,37350.0
Rural,"Asturias, Principado de",Total,Viajero,2025-08-01,61017.0
Rural,"Asturias, Principado de",Total,Viajero,2025-07-01,49440.0
Rural,"Asturias, Principado de",Total,Viajero,2025-06-01,32318.0
Rural,"Asturias, Principado de",Total,Viajero,2025-05-01,23496.0
Rural,"Asturias, Principado de",Total,Viajero,2025-04-01,25146.0
Rural,"Asturias, Principado de",Total,Viajero,2025-03-01,12201.0
Rural,"Asturias, Principado de",Total,Viajero,2025-02-01,8883.0
Rural,"Asturias, Principado de",Total,Viajero,2025-01-01,4903.0
Rural,"Asturias, Principado de",Total,Viajero,2024-12-01,11815.0
Rural,"Asturias, Principado de",Total,Viajero,2024-11-01,15520.0
Rural,"Asturias, Principado de",Total,Viajero,2024-10-01,20506.0
Rural,"Asturias, Principado de",Total,Viajero,2024-09-01,31940.0
Rural,"Asturias, Principado de",Total,Viajero,2024-08-01,63313.0
Rural,"Asturias, Principado de",Total,Viajero,2024-07-01,52388.0
Rural,"Asturias, Principado de",Total,Viajero,2024-06-01,29253.0
Rural,"Asturias, Principado de",Total,Viajero,2024-05-01,25657.0
Rural,"Asturias, Principado de",Total,Viajero,2024-04-01,17526.0
Rural,"Asturias, Principado de",Total,Viajero,2024-03-01,22970.0
Rural,"Asturias, Principado de",Total,Viajero,2024-02-01,6697.0
Rural,"Asturias, Principado de",Total,Viajero,2024-01-01,6284.0
Rural,"Asturias, Principado de",Total,Viajero,2023-12-01,13525.0
Rural,"Asturias, Principado de",Total,Viajero,2023-11-01,10257.0
Rural,"Asturias, Principado de",Total,Viajero,2023-10-01,22841.0
Rural,"Asturias, Principado de",Total,Viajero,2023-09-01,32232.0
Rural,"Asturias, Principado de",Total,Viajero,2023-08-01,67085.0
Rural,"Asturias, Principado de",Total,Viajero,2023-07-01,54163.0
Rural,"Asturias, Principado de",Total,Viajero,2023-06-01,26179.0
Rural,"Asturias, Principado de",Total,Viajero,2023-05-01,17617.0
Rural,"Asturias, Principado de",Total,Viajero,2023-04-01,31065.0
Rural,"Asturias, Principado de",Total,Viajero,2023-03-01,9010.0
Rural,"Asturias, Principado de",Total,Viajero,2023-02-01,8894.0
Rural,"Asturias, Principado de",Total,Viajero,2023-01-01,6147.0
Rural,"Asturias, Principado de",Total,Viajero,2022-12-01,14023.0
Rural,"Asturias, Principado de",Total,Viajero,2022-11-01,8472.0
Rural,"Asturias, Principado de",Total,Viajero,2022-10-01,19657.0
Rural,"Asturias, Principado de",Total,Viajero,2022-09-01,28445.0
Rural,"Asturias, Principado de",Total,Viajero,2022-08-01,65321.0
Rural,"Asturias, Principado de",Total,Viajero,2022-07-01,48356.0
Rural,"Asturias, Principado de",Total,Viajero,2022-06-01,20874.0
Rural,"Asturias, Principado de",Total,Viajero,2022-05-01,16074.0
Rural,"Asturias, Principado de",Total,Viajero,2022-04-01,22015.0
Rural,"Asturias, Principado de",Total,Viajero,2022-03-01,7717.0
Rural,"Asturias, Principado de",Total,Viajero,2022-02-01,9648.0
Rural,"Asturias, Principado de",Total,Viajero,2022-01-01,7018.0
Rural,"Asturias, Principado de",Total,Viajero,2021-12-01,16122.0
Rural,"Asturias, Principado de",Total,Viajero,2021-11-01,10323.0
Rural,"Asturias, Principado de",Total,Viajero,2021-10-01,29509.0
Rural,"Asturias, Principado de",Total,Viajero,2021-09-01,36473.0
Rural,"Asturias, Principado de",Total,Viajero,2021-08-01,63986.0
Rural,"Asturias, Principado de",Total,Viajero,2021-07-01,50558.0
Rural,"Asturias, Principado de",Total,Viajero,2021-06-01,25677.0
Rural,"Asturias, Principado de",Total,Viajero,2021-05-01,10687.0
Rural,"Asturias, Principado de",Total,Viajero,2021-04-01,1912.0
Rural,"Asturias, Principado de",Total,Viajero,2021-03-01,414.0
Rural,"Asturias, Principado de",Total,Viajero,2021-02-01,232.0
Rural,"Asturias, Principado de",Total,Viajero,2021-01-01,264.0
Rural,"Asturias, Principado de",Total,Viajero,2020-12-01,434.0
Rural,"Asturias, Principado de",Total,Viajero,2020-11-01,292.0
Rural,"Asturias, Principado de",Total,Viajero,2020-10-01,15667.0
Rural,"Asturias, Principado de",Total,Viajero,2020-09-01,30581.0
Rural,"Asturias, Principado de",Total,Viajero,2020-08-01,61512.0
Rural,"Asturias, Principado de",Total,Viajero,2020-07-01,48239.0
Rural,"Asturias, Principado de",Total,Viajero,2020-06-01,11514.0
Rural,"Asturias, Principado de",Total,Viajero,2020-05-01,466.0
Rural,"Asturias, Principado de",Total,Viajero,2020-04-01,
Rural,"Asturias, Principado de",Total,Viajero,2020-03-01,2825.0
Rural,"Balears, Illes",Total,Viajero,2026-01-01,6216.0
Rural,"Balears, Illes",Total,Viajero,2025-12-01,10347.0
Rural,"Balears, Illes",Total,Viajero,2025-11-01,13477.0
Rural,"Balears, Illes",Total,Viajero,2025-10-01,52883.0
Rural,"Balears, Illes",Total,Viajero,2025-09-01,73811.0
Rural,"Balears, Illes",Total,Viajero,2025-08-01,79179.0
Rural,"Balears, Illes",Total,Viajero,2025-07-01,77439.0
Rural,"Balears, Illes",Total,Viajero,2025-06-01,67489.0
Rural,"Balears, Illes",Total,Viajero,2025-05-01,59478.0
Rural,"Balears, Illes",Total,Viajero,2025-04-01,48242.0
Rural,"Balears, Illes",Total,Viajero,2025-03-01,24337.0
Rural,"Balears, Illes",Total,Viajero,2025-02-01,9977.0
Rural,"Balears, Illes",Total,Viajero,2025-01-01,5546.0
Rural,"Balears, Illes",Total,Viajero,2024-12-01,13193.0
Rural,"Balears, Illes",Total,Viajero,2024-11-01,15292.0
Rural,"Balears, Illes",Total,Viajero,2024-10-01,61175.0
Rural,"Balears, Illes",Total,Viajero,2024-09-01,74627.0
Rural,"Balears, Illes",Total,Viajero,2024-08-01,77789.0
Rural,"Balears, Illes",Total,Viajero,2024-07-01,75197.0
Rural,"Balears, Illes",Total,Viajero,2024-06-01,66678.0
Rural,"Balears, Illes",Total,Viajero,2024-05-01,64137.0
Rural,"Balears, Illes",Total,Viajero,2024-04-01,47239.0
Rural,"Balears, Illes",Total,Viajero,2024-03-01,27155.0
Rural,"Balears, Illes",Total,Viajero,2024-02-01,12754.0
Rural,"Balears, Illes",Total,Viajero,2024-01-01,8739.0
Rural,"Balears, Illes",Total,Viajero,2023-12-01,11336.0
Rural,"Balears, Illes",Total,Viajero,2023-11-01,11560.0
Rural,"Balears, Illes",Total,Viajero,2023-10-01,44930.0
Rural,"Balears, Illes",Total,Viajero,2023-09-01,64810.0
Rural,"Balears, Illes",Total,Viajero,2023-08-01,66994.0
Rural,"Balears, Illes",Total,Viajero,2023-07-01,63649.0
Rural,"Balears, Illes",Total,Viajero,2023-06-01,59199.0
Rural,"Balears, Illes",Total,Viajero,2023-05-01,50962.0
Rural,"Balears, Illes",Total,Viajero,2023-04-01,40961.0
Rural,"Balears, Illes",Total,Viajero,2023-03-01,19715.0
Rural,"Balears, Illes",Total,Viajero,2023-02-01,11618.0
Rural,"Balears, Illes",Total,Viajero,2023-01-01,8576.0
Rural,"Balears, Illes",Total,Viajero,2022-12-01,10074.0
Rural,"Balears, Illes",Total,Viajero,2022-11-01,10013.0
Rural,"Balears, Illes",Total,Viajero,2022-10-01,37932.0
Rural,"Balears, Illes",Total,Viajero,2022-09-01,55554.0
Rural,"Balears, Illes",Total,Viajero,2022-08-01,57822.0
Rural,"Balears, Illes",Total,Viajero,2022-07-01,57576.0
Rural,"Balears, Illes",Total,Viajero,2022-06-01,54733.0
Rural,"Balears, Illes",Total,Viajero,2022-05-01,43782.0
Rural,"Balears, Illes",Total,Viajero,2022-04-01,33481.0
Rural,"Balears, Illes",Total,Viajero,2022-03-01,14030.0
Rural,"Balears, Illes",Total,Viajero,2022-02-01,10472.0
Rural,"Balears, Illes",Total,Viajero,2022-01-01,5515.0
Rural,"Balears, Illes",Total,Viajero,2021-12-01,7098.0
Rural,"Balears, Illes",Total,Viajero,2021-11-01,9689.0
Rural,"Balears, Illes",Total,Viajero,2021-10-01,38196.0
Rural,"Balears, Illes",Total,Viajero,2021-09-01,48179.0
Rural,"Balears, Illes",Total,Viajero,2021-08-01,54705.0
Rural,"Balears, Illes",Total,Viajero,2021-07-01,50800.0
Rural,"Balears, Illes",Total,Viajero,2021-06-01,34646.0
Rural,"Balears, Illes",Total,Viajero,2021-05-01,25511.0
Rural,"Balears, Illes",Total,Viajero,2021-04-01,11279.0
Rural,"Balears, Illes",Total,Viajero,2021-03-01,4592.0
Rural,"Balears, Illes",Total,Viajero,2021-02-01,2095.0
Rural,"Balears, Illes",Total,Viajero,2021-01-01,1639.0
Rural,"Balears, Illes",Total,Viajero,2020-12-01,3434.0
Rural,"Balears, Illes",Total,Viajero,2020-11-01,3540.0
Rural,"Balears, Illes",Total,Viajero,2020-10-01,7412.0
